filename,label,source,profile_path,dm,group_id
Fold_Binary_MSP_Search_DM6.60_Cand23,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM6.60_Cand23_Profile.png,6.6,Fold_Binary_MSP_Search_DM6.60_Cand23
Fold_Binary_MSP_Search_DM47.40_Cand8,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM47.40_Cand8_Profile.png,47.4,Fold_Binary_MSP_Search_DM47.40_Cand8
Fold_Iso_Slow_Search_DM308.20_Cand3,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM308.20_Cand3_Profile.png,308.2,Fold_Iso_Slow_Search_DM308.20_Cand3
Fold_Binary_MSP_Search_DM12.60_Cand10,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM12.60_Cand10_Profile.png,12.6,Fold_Binary_MSP_Search_DM12.60_Cand10
J2131-31.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J2131-31.fft_Profile.png,Unknown,J2131-31
Fold_Binary_MSP_Search_DM84.00_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM84.00_Cand20_Profile.png,84.0,Fold_Binary_MSP_Search_DM84.00_Cand20
Fold_Iso_Slow_Search_DM236.80_Cand6,1,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM236.80_Cand6_Profile.png,236.8,CSIRO_J1048
Fold_Iso_Slow_Search_DM98.90_Cand14,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM98.90_Cand14_Profile.png,98.9,Fold_Iso_Slow_Search_DM98.90_Cand14
Fold_Binary_MSP_Search_DM6.00_Cand26,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM6.00_Cand26_Profile.png,6.0,Fold_Binary_MSP_Search_DM6.00_Cand26
Fold_Binary_MSP_Search_DM15.10_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM15.10_Cand13_Profile.png,15.1,Fold_Binary_MSP_Search_DM15.10_Cand13
Fold_Binary_MSP_Search_DM23.40_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM23.40_Cand20_Profile.png,23.4,Fold_Binary_MSP_Search_DM23.40_Cand20
Fold_Binary_MSP_Search_DM59.40_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM59.40_Cand17_Profile.png,59.4,Fold_Binary_MSP_Search_DM59.40_Cand17
Fold_Binary_MSP_Search_DM37.70_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM37.70_Cand16_Profile.png,37.7,Fold_Binary_MSP_Search_DM37.70_Cand16
Fold_Iso_Slow_Search_DM186.80_Cand3,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM186.80_Cand3_Profile.png,186.8,Fold_Iso_Slow_Search_DM186.80_Cand3
Fold_Binary_MSP_Search_DM42.50_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM42.50_Cand16_Profile.png,42.5,Fold_Binary_MSP_Search_DM42.50_Cand16
Fold_Binary_MSP_Search_DM75.80_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM75.80_Cand16_Profile.png,75.8,Fold_Binary_MSP_Search_DM75.80_Cand16
Fold_Binary_MSP_Search_DM31.30_Cand15,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM31.30_Cand15_Profile.png,31.3,Fold_Binary_MSP_Search_DM31.30_Cand15
Fold_Binary_MSP_Search_DM17.70_Cand12,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM17.70_Cand12_Profile.png,17.7,Fold_Binary_MSP_Search_DM17.70_Cand12
Fold_Binary_MSP_Search_DM52.60_Cand4,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM52.60_Cand4_Profile.png,52.6,Fold_Binary_MSP_Search_DM52.60_Cand4
Fold_Binary_MSP_Search_DM82.50_Cand26,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM82.50_Cand26_Profile.png,82.5,Fold_Binary_MSP_Search_DM82.50_Cand26
Fold_Binary_MSP_Search_DM30.10_Cand19,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM30.10_Cand19_Profile.png,30.1,Fold_Binary_MSP_Search_DM30.10_Cand19
Fold_Binary_MSP_Search_DM56.60_Cand14,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM56.60_Cand14_Profile.png,56.6,Fold_Binary_MSP_Search_DM56.60_Cand14
Fold_Binary_MSP_Search_DM3.40_Cand33,1,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM3.40_Cand33_Profile.png,3.4,CSIRO_J0437
Fold_Iso_Slow_Search_DM30.50_Cand4,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM30.50_Cand4_Profile.png,30.5,Fold_Iso_Slow_Search_DM30.50_Cand4
Fold_Binary_MSP_Search_DM35.70_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM35.70_Cand13_Profile.png,35.7,Fold_Binary_MSP_Search_DM35.70_Cand13
Fold_Binary_MSP_Search_DM88.00_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM88.00_Cand20_Profile.png,88.0,Fold_Binary_MSP_Search_DM88.00_Cand20
J1929+66.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1929+66.fft_Profile.png,Unknown,J1929+66
Fold_Binary_MSP_Search_DM84.60_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM84.60_Cand17_Profile.png,84.6,Fold_Binary_MSP_Search_DM84.60_Cand17
Fold_Binary_MSP_Search_DM93.50_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM93.50_Cand20_Profile.png,93.5,Fold_Binary_MSP_Search_DM93.50_Cand20
Fold_Binary_MSP_Search_DM5.60_Cand31,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM5.60_Cand31_Profile.png,5.6,Fold_Binary_MSP_Search_DM5.60_Cand31
J1939+66.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1939+66.fft_Profile.png,Unknown,J1939+66
Fold_Binary_MSP_Search_DM94.80_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM94.80_Cand16_Profile.png,94.8,Fold_Binary_MSP_Search_DM94.80_Cand16
Fold_Iso_Slow_Search_DM96.10_Cand16,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM96.10_Cand16_Profile.png,96.1,Fold_Iso_Slow_Search_DM96.10_Cand16
Fold_Binary_MSP_Search_DM33.90_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM33.90_Cand13_Profile.png,33.9,Fold_Binary_MSP_Search_DM33.90_Cand13
Fold_Binary_MSP_Search_DM98.50_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM98.50_Cand17_Profile.png,98.5,Fold_Binary_MSP_Search_DM98.50_Cand17
p2030.20130702.G33.79+00.82.N.b3.00000_1832.00ms_Cand.pfd,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/p2030.20130702.G33.79+00.82.N.b3.00000_1832.00ms_Cand.pfd_Profile.png,Unknown,J1849+01
Fold_Binary_MSP_Search_DM96.90_Cand19,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM96.90_Cand19_Profile.png,96.9,Fold_Binary_MSP_Search_DM96.90_Cand19
Fold_Binary_MSP_Search_DM33.20_Cand15,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM33.20_Cand15_Profile.png,33.2,Fold_Binary_MSP_Search_DM33.20_Cand15
Fold_Binary_MSP_Search_DM15.50_Cand12,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM15.50_Cand12_Profile.png,15.5,Fold_Binary_MSP_Search_DM15.50_Cand12
Fold_Binary_MSP_Search_DM8.90_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM8.90_Cand20_Profile.png,8.9,Fold_Binary_MSP_Search_DM8.90_Cand20
J1017-15.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1017-15.fft_Profile.png,Unknown,J1017-15
Fold_Iso_Slow_Search_DM23.20_Cand3,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM23.20_Cand3_Profile.png,23.2,Fold_Iso_Slow_Search_DM23.20_Cand3
Fold_Binary_MSP_Search_DM64.40_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM64.40_Cand20_Profile.png,64.4,Fold_Binary_MSP_Search_DM64.40_Cand20
Fold_Binary_MSP_Search_DM26.80_Cand10,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM26.80_Cand10_Profile.png,26.8,Fold_Binary_MSP_Search_DM26.80_Cand10
Fold_Binary_MSP_Search_DM75.40_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM75.40_Cand17_Profile.png,75.4,Fold_Binary_MSP_Search_DM75.40_Cand17
Fold_Binary_MSP_Search_DM89.10_Cand18,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM89.10_Cand18_Profile.png,89.1,Fold_Binary_MSP_Search_DM89.10_Cand18
Fold_Iso_Slow_Search_DM99.90_Cand13,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM99.90_Cand13_Profile.png,99.9,Fold_Iso_Slow_Search_DM99.90_Cand13
J0058+49.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J0058+49.fft_Profile.png,Unknown,J0058+49
Fold_Binary_MSP_Search_DM57.60_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM57.60_Cand13_Profile.png,57.6,Fold_Binary_MSP_Search_DM57.60_Cand13
Fold_Iso_Slow_Search_DM240.80_Cand2,1,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM240.80_Cand2_Profile.png,240.8,CSIRO_J1048
p2030.20130407.G41.61-02.47.N.b2.00000,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/p2030.20130407.G41.61-02.47.N.b2.00000_Profile.png,Unknown,J1915+06
Fold_Iso_Slow_Search_DM379.30_Cand3,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM379.30_Cand3_Profile.png,379.3,Fold_Iso_Slow_Search_DM379.30_Cand3
Fold_Iso_Slow_Search_DM374.80_Cand6,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM374.80_Cand6_Profile.png,374.8,Fold_Iso_Slow_Search_DM374.80_Cand6
Fold_Binary_MSP_Search_DM10.40_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM10.40_Cand16_Profile.png,10.4,Fold_Binary_MSP_Search_DM10.40_Cand16
Fold_Binary_MSP_Search_DM69.90_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM69.90_Cand17_Profile.png,69.9,Fold_Binary_MSP_Search_DM69.90_Cand17
Fold_Binary_MSP_Search_DM67.40_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM67.40_Cand13_Profile.png,67.4,Fold_Binary_MSP_Search_DM67.40_Cand13
Fold_Binary_MSP_Search_DM72.40_Cand18,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM72.40_Cand18_Profile.png,72.4,Fold_Binary_MSP_Search_DM72.40_Cand18
Fold_Iso_Slow_Search_DM304.80_Cand4,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM304.80_Cand4_Profile.png,304.8,Fold_Iso_Slow_Search_DM304.80_Cand4
p2030.20181011.G61.61+02.01.S.b1g0_4_0001_DM48.70_Z0_ACCEL_Cand_1.pfd,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/p2030.20181011.G61.61+02.01.S.b1g0_4_0001_DM48.70_Z0_ACCEL_Cand_1.pfd_Profile.png,Unknown,J1939+26
Fold_Iso_Slow_Search_DM10.50_Cand4,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM10.50_Cand4_Profile.png,10.5,Fold_Iso_Slow_Search_DM10.50_Cand4
Fold_Iso_Slow_Search_DM128.60_Cand19,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM128.60_Cand19_Profile.png,128.6,Fold_Iso_Slow_Search_DM128.60_Cand19
p2030.20200519.G50.28+04.94.S.b4_C1905+17,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/p2030.20200519.G50.28+04.94.S.b4_C1905+17_Profile.png,Unknown,J1905+17
J2054-39.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J2054-39.fft_Profile.png,Unknown,J2054-39
Fold_Binary_MSP_Search_DM88.90_Cand18,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM88.90_Cand18_Profile.png,88.9,Fold_Binary_MSP_Search_DM88.90_Cand18
Fold_Binary_MSP_Search_DM48.80_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM48.80_Cand16_Profile.png,48.8,Fold_Binary_MSP_Search_DM48.80_Cand16
Fold_Binary_MSP_Search_DM81.00_Cand19,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM81.00_Cand19_Profile.png,81.0,Fold_Binary_MSP_Search_DM81.00_Cand19
J1115-24.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1115-24.fft_Profile.png,Unknown,J1115-24
Fold_Iso_Slow_Search_DM256.20_Cand6,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM256.20_Cand6_Profile.png,256.2,Fold_Iso_Slow_Search_DM256.20_Cand6
Fold_Binary_MSP_Search_DM60.10_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM60.10_Cand20_Profile.png,60.1,Fold_Binary_MSP_Search_DM60.10_Cand20
Fold_Binary_MSP_Search_DM76.40_Cand22,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM76.40_Cand22_Profile.png,76.4,Fold_Binary_MSP_Search_DM76.40_Cand22
Fold_Iso_Slow_Search_DM107.40_Cand11,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM107.40_Cand11_Profile.png,107.4,Fold_Iso_Slow_Search_DM107.40_Cand11
Fold_Binary_MSP_Search_DM25.40_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM25.40_Cand20_Profile.png,25.4,Fold_Binary_MSP_Search_DM25.40_Cand20
Fold_Binary_MSP_Search_DM97.80_Cand22,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM97.80_Cand22_Profile.png,97.8,Fold_Binary_MSP_Search_DM97.80_Cand22
Fold_Binary_MSP_Search_DM70.80_Cand19,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM70.80_Cand19_Profile.png,70.8,Fold_Binary_MSP_Search_DM70.80_Cand19
Fold_Binary_MSP_Search_DM96.70_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM96.70_Cand20_Profile.png,96.7,Fold_Binary_MSP_Search_DM96.70_Cand20
Fold_Binary_MSP_Search_DM46.20_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM46.20_Cand13_Profile.png,46.2,Fold_Binary_MSP_Search_DM46.20_Cand13
Fold_Binary_MSP_Search_DM103.10_Cand23,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM103.10_Cand23_Profile.png,103.1,Fold_Binary_MSP_Search_DM103.10_Cand23
Fold_Binary_MSP_Search_DM75.20_Cand23,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM75.20_Cand23_Profile.png,75.2,Fold_Binary_MSP_Search_DM75.20_Cand23
puppi_56965_C1910+0711_1154_0697_0001_538.69ms_Cand.pfd,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/puppi_56965_C1910+0711_1154_0697_0001_538.69ms_Cand.pfd_Profile.png,Unknown,J1910+07
J0358+42.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J0358+42.fft_Profile.png,Unknown,J0358+42
Fold_Binary_MSP_Search_DM69.30_Cand19,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM69.30_Cand19_Profile.png,69.3,Fold_Binary_MSP_Search_DM69.30_Cand19
J0645+80.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J0645+80.fft_Profile.png,Unknown,J0645+80
Fold_Binary_MSP_Search_DM84.70_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM84.70_Cand16_Profile.png,84.7,Fold_Binary_MSP_Search_DM84.70_Cand16
Fold_Binary_MSP_Search_DM40.40_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM40.40_Cand13_Profile.png,40.4,Fold_Binary_MSP_Search_DM40.40_Cand13
Fold_Iso_Slow_Search_DM312.80_Cand2,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM312.80_Cand2_Profile.png,312.8,Fold_Iso_Slow_Search_DM312.80_Cand2
Fold_Binary_MSP_Search_DM31.20_Cand14,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM31.20_Cand14_Profile.png,31.2,Fold_Binary_MSP_Search_DM31.20_Cand14
Fold_Binary_MSP_Search_DM98.40_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM98.40_Cand16_Profile.png,98.4,Fold_Binary_MSP_Search_DM98.40_Cand16
Fold_Binary_MSP_Search_DM6.20_Cand26,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM6.20_Cand26_Profile.png,6.2,Fold_Binary_MSP_Search_DM6.20_Cand26
Fold_Binary_MSP_Search_DM66.50_Cand19,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM66.50_Cand19_Profile.png,66.5,Fold_Binary_MSP_Search_DM66.50_Cand19
Fold_Binary_MSP_Search_DM2.80_Cand59,1,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM2.80_Cand59_Profile.png,2.8,CSIRO_J0437
Fold_Binary_MSP_Search_DM9.50_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM9.50_Cand20_Profile.png,9.5,Fold_Binary_MSP_Search_DM9.50_Cand20
